oid,TableID,ParentTableID,ChildTableID,Name,UserName,ParentTableName,ParentTableUserName,ChildTableName,ChildTableUsername,Description,Namespace,DateCreated,DateModified,IsDeleted,Author
e4da2741-f288-4117-bed3-09cee11b5eef,e4da2741-f288-4117-bed3-09cee11b5eef,00000000-0000-0000-0000-000000000000,,PipingPointUsage,,,,,,,REFDAT,,,False,
d6254e28-e7bb-483b-a739-09deb3b2dcb4,d6254e28-e7bb-483b-a739-09deb3b2dcb4,00000000-0000-0000-0000-000000000000,,FreeEdgeF13_SideVal,,,,,,,UDP,Nov  5 2013  8:18PM,Nov  5 2013  8:18PM,False,INGRNET\sp3dadminuser1
a85d8dce-8c24-41b4-8824-0a68f94ef8e9,a85d8dce-8c24-41b4-8824-0a68f94ef8e9,00000000-0000-0000-0000-000000000000,,ArcConcentric_TrackFlagVal,,,,,,,UDP,Dec 18 2008  3:46PM,Dec 18 2008  3:46PM,False,INGRNET\SP3DTEST
64ec936c-0be2-4119-8b93-0ad32aaa37ff,64ec936c-0be2-4119-8b93-0ad32aaa37ff,00000000-0000-0000-0000-000000000000,,TInsertPlate1_LocationVal,,,,,,,UDP,Nov  5 2013  8:18PM,Nov  5 2013  8:18PM,False,INGRNET\sp3dadminuser1
5a11a44d-d20c-4904-9099-0ae9f76b1053,5a11a44d-d20c-4904-9099-0ae9f76b1053,00000000-0000-0000-0000-000000000000,,CSByPlane_Errors,,,,,,,UDP,Dec 18 2008  3:46PM,Dec 18 2008  3:46PM,False,INGRNET\SP3DTEST
bc256b2c-8f05-4fe2-9799-0aebff12fb45,bc256b2c-8f05-4fe2-9799-0aebff12fb45,00000000-0000-0000-0000-000000000000,,SlabDirectionReference,,,,,,,REFDAT,,,False,
e5ea2356-cd62-4a88-af14-0af79a22b437,e5ea2356-cd62-4a88-af14-0af79a22b437,00000000-0000-0000-0000-000000000000,,PlacementCol,,,,,,,UDP,Nov  5 2013  8:16PM,Nov  5 2013  8:16PM,False,INGRNET\sp3dadminuser1
16f8946e-a7cc-4344-96b4-0be763b8bbca,16f8946e-a7cc-4344-96b4-0be763b8bbca,00000000-0000-0000-0000-000000000000,,DrawingIssueAndRevisionModes,,,,,,,DRAWNG,,,False,
ac35c89a-5e0f-4087-8cec-0c2e9fd89eee,ac35c89a-5e0f-4087-8cec-0c2e9fd89eee,00000000-0000-0000-0000-000000000000,,LineByCurves_Errors,,,,,,,UDP,Dec 18 2008  3:46PM,Dec 18 2008  3:46PM,False,INGRNET\SP3DTEST
a78f6f0f-1bee-46e4-8cf6-0ca14e8864f7,a78f6f0f-1bee-46e4-8cf6-0ca14e8864f7,00000000-0000-0000-0000-000000000000,,PipeStockUsage,,,,,,,REFDAT,,,False,
a667c3e1-e639-4af5-baaf-0ca3225f2a5f,a667c3e1-e639-4af5-baaf-0ca3225f2a5f,00000000-0000-0000-0000-000000000000,80d42ae5-6a2b-458f-86f1-c803a87e677c,EquipmentTypes0,,,,EquipmentTypes1,,,CMNSCH,,,False,
168bdbfc-df33-4b6a-84f1-0d261e592261,168bdbfc-df33-4b6a-84f1-0d261e592261,00000000-0000-0000-0000-000000000000,,SpaceAccessType,,,,,,,UDP,Nov  5 2013  8:33PM,Nov  5 2013  8:33PM,False,INGRNET\sp3dadminuser1
80883dc4-b751-4ab2-9666-0d46961de4b5,80883dc4-b751-4ab2-9666-0d46961de4b5,8f747871-f5d7-43a8-9bfe-a69141c375d2,,ManufacturerIndustryPractice2,,Manufacturer Industry Practice,,,,,EF,,,False,
2875c228-405a-4900-bcd5-0d7738f03fa5,2875c228-405a-4900-bcd5-0d7738f03fa5,00000000-0000-0000-0000-000000000000,,CableRouteStatus,,,,,,,REFDAT,,,False,
0a239513-a2ad-41b6-92e8-0dc6f2418cd9,0a239513-a2ad-41b6-92e8-0dc6f2418cd9,00000000-0000-0000-0000-000000000000,,SMMemberMarkingRefPlanesZ,,,,,,,UDP,Nov  5 2013  8:33PM,Nov  5 2013  8:33PM,False,INGRNET\sp3dadminuser1
a2f8d0e1-7308-4fb4-8a93-0e2f04dcd7aa,a2f8d0e1-7308-4fb4-8a93-0e2f04dcd7aa,00000000-0000-0000-0000-000000000000,,ValvePortOption,,,,,,,REFDAT,,,False,
24027352-24bd-4cee-b0dd-0e427b7c7a3f,24027352-24bd-4cee-b0dd-0e427b7c7a3f,00000000-0000-0000-0000-000000000000,,ValveFlowPattern,,,,,,,REFDAT,,,False,
de497505-5910-4554-b80a-0e56e72f5fa2,de497505-5910-4554-b80a-0e56e72f5fa2,00000000-0000-0000-0000-000000000000,,SMPlateMarkingLapConnection2,,,,,,,UDP,Nov  5 2013  8:33PM,Nov  5 2013  8:33PM,False,INGRNET\sp3dadminuser1
fb03bf53-97d7-4b65-8c0f-0e65fabcda36,fb03bf53-97d7-4b65-8c0f-0e65fabcda36,00000000-0000-0000-0000-000000000000,,HngSupEndTreatment,,,,,,,REFDAT,,,False,
f88908f2-7b8a-465a-9a0a-0e6da61309b9,f88908f2-7b8a-465a-9a0a-0e6da61309b9,00000000-0000-0000-0000-000000000000,,SurfaceBodyExtractor_Errors,,,,,,,UDP,Aug 25 2011 10:23PM,Aug 25 2011 10:23PM,False,INGRNET\sp3dadminuser1
fed1444e-9b61-4825-9fd0-0e7bb04e3bc6,fed1444e-9b61-4825-9fd0-0e7bb04e3bc6,00000000-0000-0000-0000-000000000000,,ShapeOutsideCol,,,,,,,UDP,Nov  5 2013  8:16PM,Nov  5 2013  8:16PM,False,INGRNET\sp3dadminuser1
c73bb5d2-15b9-4d95-9656-0e8b38f27b52,c73bb5d2-15b9-4d95-9656-0e8b38f27b52,00000000-0000-0000-0000-000000000000,ff934c2c-d073-4990-a408-b7e12503c857,TestingRequirements,,,,TestingType,,,CMNSCH,,,False,
703d30f5-329a-42e6-a2c3-0e912a626b25,703d30f5-329a-42e6-a2c3-0e912a626b25,00000000-0000-0000-0000-000000000000,,hsVertHoriz,,,,,,,UDP,Aug 25 2011  9:58PM,Jul 23 2013  7:17PM,False,INGRNET\sp3dadminuser1
febf306b-def2-4a7b-9567-0ebc42f33c98,febf306b-def2-4a7b-9567-0ebc42f33c98,00000000-0000-0000-0000-000000000000,,Construction responsibility,,,,,,,EF,,,False,
ff205cbe-68c8-4205-b354-0ec69bad712c,ff205cbe-68c8-4205-b354-0ec69bad712c,00000000-0000-0000-0000-000000000000,,SurfacesBySplit_Errors,,,,,,,UDP,Aug 25 2011 10:23PM,Aug 25 2011 10:23PM,False,INGRNET\sp3dadminuser1
f722af80-a5cc-4d49-90a7-0edad07f2eb8,f722af80-a5cc-4d49-90a7-0edad07f2eb8,00000000-0000-0000-0000-000000000000,,SlabPriority,,,,,,,REFDAT,,,False,
90ed402a-5cf1-45de-a5fd-0f07db3b0a6a,90ed402a-5cf1-45de-a5fd-0f07db3b0a6a,00000000-0000-0000-0000-000000000000,,RteInstrumentDimGroup,,,,,,,ROUTE,,,False,
4ea04b13-f584-40fe-8802-0f12f0bc77e7,4ea04b13-f584-40fe-8802-0f12f0bc77e7,dfdb0302-f3f6-460f-b521-8ade04e67362,,GasketStyleNumber,,GasketManufacturer,,,,,REFDAT,,,False,
c30ab2b0-c81a-4734-970d-0f1a8a0f3664,c30ab2b0-c81a-4734-970d-0f1a8a0f3664,00000000-0000-0000-0000-000000000000,,MirrorBehaviorOption,,,,,,,REFDAT,,,False,
5ec4d353-568b-4864-8b8b-0f6162fb7c5f,5ec4d353-568b-4864-8b8b-0f6162fb7c5f,00000000-0000-0000-0000-000000000000,f320ac44-a5e7-4c47-9fdb-8c4814275e9f,MaterialsGroup,,,,MaterialsType,,,REFDAT,,,False,
0ae30883-486a-4ccd-a1ee-0f70f0abaf41,0ae30883-486a-4ccd-a1ee-0f70f0abaf41,00000000-0000-0000-0000-000000000000,,VerticalProfileCategory,,,,,,,UDP,Nov  5 2013  8:16PM,Nov  5 2013  8:16PM,False,INGRNET\sp3dadminuser1
d31dc3b9-5641-4783-8806-0f7c484eca83,d31dc3b9-5641-4783-8806-0f7c484eca83,00000000-0000-0000-0000-000000000000,,WCGOrigin,,,,,,,CMNSCH,,,False,
b578e7c5-ebf2-4fda-b730-0fda16e39aba,b578e7c5-ebf2-4fda-b730-0fda16e39aba,00000000-0000-0000-0000-000000000000,,CompartmentPropertyContext,,,,,,,UDP,Nov  5 2013  8:33PM,Nov  5 2013  8:33PM,False,INGRNET\sp3dadminuser1
987eceb7-a630-4c63-8f9e-0fe41e25e7c1,987eceb7-a630-4c63-8f9e-0fe41e25e7c1,00000000-0000-0000-0000-000000000000,,WBSAutoGroupingRuleType,,,,,,,CMNSCH,,,False,
a90f4cbc-1a2e-4030-8518-0fee7a000eb5,a90f4cbc-1a2e-4030-8518-0fee7a000eb5,00000000-0000-0000-0000-000000000000,,DrawingStyleCodelist,,,,,,,UDP,Dec 18 2008  3:38PM,Jul 23 2013  7:17PM,False,INGRNET\sp3dadminuser1
e42e9a77-6e20-4b9f-b9cf-0ff3a0999a90,e42e9a77-6e20-4b9f-b9cf-0ff3a0999a90,00000000-0000-0000-0000-000000000000,,SpacePositionalRelationshipType,,,,,,,UDP,Nov  5 2013  8:33PM,Nov  5 2013  8:33PM,False,INGRNET\sp3dadminuser1
fffd7710-7579-44c5-b0cc-10a950f3d90d,fffd7710-7579-44c5-b0cc-10a950f3d90d,00000000-0000-0000-0000-000000000000,,TransitionPlateGap_LocationVal,,,,,,,UDP,Nov  5 2013  8:18PM,Nov  5 2013  8:18PM,False,INGRNET\sp3dadminuser1
f26b52a4-9aee-4464-8eab-10d61ac4fc96,f26b52a4-9aee-4464-8eab-10d61ac4fc96,00000000-0000-0000-0000-000000000000,,EquipmentSymbolErrors,,,,,,,UDP,Aug 25 2011  8:46PM,Jul 23 2013  6:14PM,False,INGRNET\sp3dadminuser1
a4e2f586-3b8f-43b4-abae-1133e5f64351,a4e2f586-3b8f-43b4-abae-1133e5f64351,00000000-0000-0000-0000-000000000000,,hsDrawingTemplate,,,,,,,UDP,Aug 25 2011  9:58PM,Jul 23 2013  7:17PM,False,INGRNET\sp3dadminuser1
7af22663-96d0-48e8-b125-11886786163e,7af22663-96d0-48e8-b125-11886786163e,00000000-0000-0000-0000-000000000000,,ProfileGeneralCategory,,,,,,,UDP,Nov  5 2013  8:16PM,Nov  5 2013  8:16PM,False,INGRNET\sp3dadminuser1
0395b13d-8260-45e8-8f8d-11a00d5ff360,0395b13d-8260-45e8-8f8d-11a00d5ff360,2ef58155-1a33-43f0-a323-3f1251882e9f,990891ad-4269-4b7f-9229-69b89a9f6b7b,HngSupConnectionInfoType,,HngSupConnectionInfoDiscipline,,HngSupConnectionInfoName,,,REFDAT,,,False,
d7071295-f3de-42e0-a221-11a4fa92c279,d7071295-f3de-42e0-a221-11a4fa92c279,5906c85a-5cb2-4894-8968-fbb077bfddfc,,DrawingUserSelectedScales,,DrawingScaleFamilies,,,,,DRAWNG,,,False,
611620d1-3d5b-4378-829e-11d29a1d367e,611620d1-3d5b-4378-829e-11d29a1d367e,00000000-0000-0000-0000-000000000000,,BucklingPlate_Errors,,,,,,,UDP,Nov  5 2013  8:18PM,Nov  5 2013  8:18PM,False,INGRNET\sp3dadminuser1
2dfb964b-4dec-4893-a496-11db0c16cbe6,2dfb964b-4dec-4893-a496-11db0c16cbe6,00000000-0000-0000-0000-000000000000,,HngSupBOMType,,,,,,,REFDAT,,,False,
71699919-0ce6-46d9-a369-120ab9501bcc,71699919-0ce6-46d9-a369-120ab9501bcc,00000000-0000-0000-0000-000000000000,,RteLayoutRTeeOrientation,,,,,,,ROUTE,,,False,
1000e023-733b-43fc-9c40-122602860db0,1000e023-733b-43fc-9c40-122602860db0,00000000-0000-0000-0000-000000000000,,FlangeCategory,,,,,,,UDP,Nov  5 2013  8:16PM,Nov  5 2013  8:16PM,False,INGRNET\sp3dadminuser1
1a2bbc8e-4aad-4144-934e-124fcdc27e27,1a2bbc8e-4aad-4144-934e-124fcdc27e27,00000000-0000-0000-0000-000000000000,,ReferencePosition,,,,,,,STRUCT,,,False,
dd04fb1e-7b46-48d3-add7-12752bde5c91,dd04fb1e-7b46-48d3-add7-12752bde5c91,00000000-0000-0000-0000-000000000000,,eCoolingWaterPlan(PumpMiscellaneous),,,,,,,EF,,,False,
cd227090-6a48-4349-a52c-12879176b087,cd227090-6a48-4349-a52c-12879176b087,00000000-0000-0000-0000-000000000000,,HVACPartDataBasis,,,,,,,REFDAT,,,False,
73a7a933-2af7-4cff-b9e3-12a22e016322,73a7a933-2af7-4cff-b9e3-12a22e016322,00000000-0000-0000-0000-000000000000,,ButtWeldCategory,,,,,,,UDP,Nov  5 2013  8:16PM,Nov  5 2013  8:16PM,False,INGRNET\sp3dadminuser1
8f37a5f2-d289-4a93-9ec7-12c0303290c4,8f37a5f2-d289-4a93-9ec7-12c0303290c4,00000000-0000-0000-0000-000000000000,,CenterOf4Supports_AmbiguityVal,,,,,,,UDP,Nov  5 2013  8:18PM,Nov  5 2013  8:18PM,False,INGRNET\sp3dadminuser1
37cb2099-7b67-46a6-aba9-12d4ae419528,37cb2099-7b67-46a6-aba9-12d4ae419528,00000000-0000-0000-0000-000000000000,,MICode_WithWithout,,,,,,,UDP,Jul 23 2013  7:17PM,Jul 23 2013  7:17PM,False,INGRNET\sp3dadminuser1
f4616c9f-30e0-42e6-823a-12eaa5f24c7f,f4616c9f-30e0-42e6-823a-12eaa5f24c7f,00000000-0000-0000-0000-000000000000,,CableTrayMaterials,,,,,,,REFDAT,,,False,
f5c1e806-e792-4832-9b1e-13563928c490,f5c1e806-e792-4832-9b1e-13563928c490,00000000-0000-0000-0000-000000000000,,CompartmentCompartmentType,,,,,,,UDP,Nov  5 2013  8:33PM,Nov  5 2013  8:33PM,False,INGRNET\sp3dadminuser1
0b0b90ef-7a01-4eb4-994c-13651335d945,0b0b90ef-7a01-4eb4-994c-13651335d945,00000000-0000-0000-0000-000000000000,,SMCopyStructEndConnMarks,,,,,,,UDP,Nov  5 2013  8:33PM,Nov  5 2013  8:33PM,False,INGRNET\sp3dadminuser1
ed528cff-8638-4f95-bcd5-137c9e047a7a,ed528cff-8638-4f95-bcd5-137c9e047a7a,00000000-0000-0000-0000-000000000000,,CmdLineByPointAngleLength1_TrackFlagVal,,,,,,,UDP,Aug 25 2011 10:12PM,Aug 25 2011 10:12PM,False,INGRNET\sp3dadminuser1
ded5b5fd-e434-48cc-9b20-13801e821e9c,ded5b5fd-e434-48cc-9b20-13801e821e9c,00000000-0000-0000-0000-000000000000,,SpaceArrangementType,,,,,,,UDP,Nov  5 2013  8:33PM,Nov  5 2013  8:33PM,False,INGRNET\sp3dadminuser1
b9f9d884-b1e7-4e5a-9999-13af7c4bed1c,b9f9d884-b1e7-4e5a-9999-13af7c4bed1c,00000000-0000-0000-0000-000000000000,,SMPlateNCMachineType,,,,,,,STRMFG,,,False,
8aebd742-db59-40fa-84c0-13eb9e68ccce,8aebd742-db59-40fa-84c0-13eb9e68ccce,00000000-0000-0000-0000-000000000000,,SPSFCGapOffsetType,,,,,,,SPSTR,,,False,
ab357723-3c43-4e64-a5f0-13f32aa23019,ab357723-3c43-4e64-a5f0-13f32aa23019,00000000-0000-0000-0000-000000000000,,Nozzle type,,,,,,,EF,,,False,
8689b9ab-4bb5-44bc-afe5-14192723be3d,8689b9ab-4bb5-44bc-afe5-14192723be3d,00000000-0000-0000-0000-000000000000,,MARIAN Order types,,,,,,,EF,,,False,
29b91fe4-1833-45a3-bb1e-148c46123cf7,29b91fe4-1833-45a3-bb1e-148c46123cf7,00000000-0000-0000-0000-000000000000,,CSByLines_CSOrientationVal,,,,,,,UDP,Dec 18 2008  3:46PM,Aug 25 2011 10:23PM,False,INGRNET\sp3dadminuser1
dce8a177-1278-4be8-965b-14997745a6ac,dce8a177-1278-4be8-965b-14997745a6ac,00000000-0000-0000-0000-000000000000,,SMPlateMarkingCollarLocation2,,,,,,,UDP,Nov  5 2013  8:33PM,Nov  5 2013  8:33PM,False,INGRNET\sp3dadminuser1
73f83303-ff86-435a-a2de-14dc4c9181af,73f83303-ff86-435a-a2de-14dc4c9181af,00000000-0000-0000-0000-000000000000,,CSDelaySemMsgs,,,,,,,COMSHIP,,,False,
f7a38f37-b812-42ed-838d-151ab1f41d4a,f7a38f37-b812-42ed-838d-151ab1f41d4a,00000000-0000-0000-0000-000000000000,,SMTemplateMarkingTubeQtrLines,,,,,,,UDP,Nov  5 2013  8:33PM,Nov  5 2013  8:33PM,False,INGRNET\sp3dadminuser1
6301381e-9cc7-4453-afac-1523897a8d87,6301381e-9cc7-4453-afac-1523897a8d87,00000000-0000-0000-0000-000000000000,,StrMfgMarginGeometryChange,,,,,,,STRMFG,,,False,
c09200c1-43ff-45f4-b973-159eec30a472,c09200c1-43ff-45f4-b973-159eec30a472,00000000-0000-0000-0000-000000000000,5f5a0fe0-fd10-4590-91c4-a76553493e52,ExaminationPractice,,,,Examination,,,CMNSCH,,,False,
e24bee69-cc41-46fe-9626-15e15037e6b3,e24bee69-cc41-46fe-9626-15e15037e6b3,00000000-0000-0000-0000-000000000000,,NozzleFlangeType,,,,,,,UDP,Dec 18 2008  3:20PM,Jul 23 2013  6:31PM,False,INGRNET\sp3dadminuser1
1d8f1113-1a12-41bc-ae0e-15fc5ac413c8,1d8f1113-1a12-41bc-ae0e-15fc5ac413c8,00000000-0000-0000-0000-000000000000,,LineParallel_Errors,,,,,,,UDP,Dec 18 2008  3:46PM,Dec 18 2008  3:46PM,False,INGRNET\SP3DTEST
5b32e25c-3285-4b0f-be23-163655b7f8c8,5b32e25c-3285-4b0f-be23-163655b7f8c8,00000000-0000-0000-0000-000000000000,,BoltLubricationRequirements,,,,,,,REFDAT,,,False,
a9d5b748-a7f0-4ea6-b394-1682644869a0,a9d5b748-a7f0-4ea6-b394-1682644869a0,00000000-0000-0000-0000-000000000000,,StructFireProofingToDoMessages,,,,,,,UDP,Aug 25 2011  8:44PM,Jul 23 2013  7:17PM,False,INGRNET\sp3dadminuser1
0bf4ea0a-2dbe-4db0-8202-16c05c4386ba,0bf4ea0a-2dbe-4db0-8202-16c05c4386ba,00000000-0000-0000-0000-000000000000,,FacePortExtractor_SurfaceTypeVal,,,,,,,UDP,Aug 25 2011 10:23PM,Aug 25 2011 10:23PM,False,INGRNET\sp3dadminuser1
2324ae3d-dc9d-4770-b1aa-16f6220c3e0a,2324ae3d-dc9d-4770-b1aa-16f6220c3e0a,00000000-0000-0000-0000-000000000000,,ShipStructRuledSurfaceMsgs,,,,,,,STRUCT,,,False,
9e9a8676-4a9d-4532-a91b-171e47ca1720,9e9a8676-4a9d-4532-a91b-171e47ca1720,00000000-0000-0000-0000-000000000000,,IntellishipDataIntegrityMsgs,,,,,,,SRD,,,False,
6b31245d-41e1-43a0-9dd5-1724a558ab0d,6b31245d-41e1-43a0-9dd5-1724a558ab0d,00000000-0000-0000-0000-000000000000,,AutoBranchDataCreationOption,,,,,,,REFDAT,,,False,
b6f1e017-d1e2-44f3-9ac0-17485f5872f8,b6f1e017-d1e2-44f3-9ac0-17485f5872f8,00000000-0000-0000-0000-000000000000,,CompartmentCargoContext,,,,,,,UDP,Nov  5 2013  8:33PM,Nov  5 2013  8:33PM,False,INGRNET\sp3dadminuser1
9c55085c-d64f-43e0-b2a9-1764a2607690,9c55085c-d64f-43e0-b2a9-1764a2607690,00000000-0000-0000-0000-000000000000,,PlacementMethods,,,,,,,CVL,,,False,
8bd4a3e9-40cd-4ed0-8058-1795b1d126db,8bd4a3e9-40cd-4ed0-8058-1795b1d126db,00000000-0000-0000-0000-000000000000,,EqpSemanticErrorMessages,,,,,,,EQUIP,,,False,
6490feaa-cfdc-40fc-b40c-17989391f004,6490feaa-cfdc-40fc-b40c-17989391f004,00000000-0000-0000-0000-000000000000,,ErrorsGeometricConstruction,,,,,,,CMNSTR,,,False,
04f57f15-2f98-42c3-a24c-17e1115ca8a9,04f57f15-2f98-42c3-a24c-17e1115ca8a9,d69fb7ad-6f4f-4258-be5a-4b14fe51aecf,632cebd3-a0cd-4628-90e9-33d583c64a72,ProcessEqCompTypes2,,Process Equipment Components,,ProcessEqCompTypes3,,,EF,,,False,
3deba6d7-3da4-4e68-a257-17f53723197f,3deba6d7-3da4-4e68-a257-17f53723197f,00000000-0000-0000-0000-000000000000,,DrawingStatus,,,,,,,DRAWNG,,,False,
5f7ce571-953f-4201-99cd-18431e380b3f,5f7ce571-953f-4201-99cd-18431e380b3f,00000000-0000-0000-0000-000000000000,,StructLoadFrame,,,,,,,SPSAN,,,False,
787d572a-f52f-444a-acdd-184e996608f9,787d572a-f52f-444a-acdd-184e996608f9,00000000-0000-0000-0000-000000000000,,MQCode_ConnTypeSS,,,,,,,UDP,Jul 23 2013  7:17PM,Jul 23 2013  7:17PM,False,INGRNET\sp3dadminuser1
325dc74c-51ae-4268-9af0-1873fd8699ee,325dc74c-51ae-4268-9af0-1873fd8699ee,00000000-0000-0000-0000-000000000000,,PlaneByPositions_Errors,,,,,,,UDP,Aug 25 2011 10:23PM,Aug 25 2011 10:23PM,False,INGRNET\sp3dadminuser1
ce5d36fd-e600-47b2-acf7-18be3c3e79f6,ce5d36fd-e600-47b2-acf7-18be3c3e79f6,00000000-0000-0000-0000-000000000000,,SMProfileMarkingRefPlanesBL2,,,,,,,UDP,Nov  5 2013  8:33PM,Nov  5 2013  8:33PM,False,INGRNET\sp3dadminuser1
829f0c3a-5e5e-4456-b8c1-18c9bb0e0657,829f0c3a-5e5e-4456-b8c1-18c9bb0e0657,00000000-0000-0000-0000-000000000000,,ShipyardNameCol,,,,,,,UDP,Nov  5 2013  8:16PM,Nov  5 2013  8:16PM,False,INGRNET\sp3dadminuser1
31eaeaab-f7a5-44fe-81dd-18e249590a2e,31eaeaab-f7a5-44fe-81dd-18e249590a2e,00000000-0000-0000-0000-000000000000,,SMProfileCurvatureType,,,,,,,UDP,Nov  5 2013  8:33PM,Nov  5 2013  8:33PM,False,INGRNET\sp3dadminuser1
985db6ee-42db-4ab6-88ca-18e444d452e4,985db6ee-42db-4ab6-88ca-18e444d452e4,00000000-0000-0000-0000-000000000000,,WebFrame_Location_1Val,,,,,,,UDP,Nov  5 2013  8:18PM,Nov  5 2013  8:18PM,False,INGRNET\sp3dadminuser1
f1b2f0b2-8da8-49d9-8c89-18eaa486e889,f1b2f0b2-8da8-49d9-8c89-18eaa486e889,00000000-0000-0000-0000-000000000000,,StrDetFeature2DSemMsgs,,,,,,,STRUCT,,,False,
a3e42095-a748-4ede-b402-18f6ced0fa5e,a3e42095-a748-4ede-b402-18f6ced0fa5e,00000000-0000-0000-0000-000000000000,,Struct2LBackToBackRule,,,,,,,UDP,Dec 18 2008  3:22PM,Jul 23 2013  6:34PM,False,INGRNET\sp3dadminuser1
89c5817a-710d-46ec-800c-18fa68e14dcb,89c5817a-710d-46ec-800c-18fa68e14dcb,00000000-0000-0000-0000-000000000000,,ParamDistFunctionWith2Args_OperationVal,,,,,,,UDP,Dec 18 2008  3:46PM,Dec 18 2008  3:46PM,False,INGRNET\SP3DTEST
ac8bd196-0747-4de9-b831-195c612d0330,ac8bd196-0747-4de9-b831-195c612d0330,00000000-0000-0000-0000-000000000000,,IcarusGratingType,,,,,,,UDP,Dec 18 2008  3:15PM,Jul 23 2013  6:19PM,False,INGRNET\sp3dadminuser1
15f1f13e-c6c9-4cc4-9dfb-1987bf490658,15f1f13e-c6c9-4cc4-9dfb-1987bf490658,00000000-0000-0000-0000-000000000000,,StraightEdgeAround_DebugVal,,,,,,,UDP,Nov  5 2013  8:18PM,Nov  5 2013  8:18PM,False,INGRNET\sp3dadminuser1
657227c1-7f97-4ef3-a7e2-19c63b664f2a,657227c1-7f97-4ef3-a7e2-19c63b664f2a,00000000-0000-0000-0000-000000000000,,Electrical phase,,,,,,,EF,,,False,
2bd57c02-6394-4d76-9cff-19f3975bada2,2bd57c02-6394-4d76-9cff-19f3975bada2,00000000-0000-0000-0000-000000000000,,LineAxisPortExtractor_Errors,,,,,,,UDP,Dec 18 2008  3:46PM,Dec 18 2008  3:46PM,False,INGRNET\SP3DTEST
cc77ebc4-6b2c-4055-bb71-1a07dd31c4d0,cc77ebc4-6b2c-4055-bb71-1a07dd31c4d0,00000000-0000-0000-0000-000000000000,,Cable tray type,,,,,,,EF,,,False,
8efd55b9-e145-41ed-95ef-1a16409e188e,8efd55b9-e145-41ed-95ef-1a16409e188e,00000000-0000-0000-0000-000000000000,,BucklingPlatePartial_CSOrientationVal,,,,,,,UDP,Nov  5 2013  8:18PM,Nov  5 2013  8:18PM,False,INGRNET\sp3dadminuser1
8400014d-04f8-46b3-9183-1a1fef236582,8400014d-04f8-46b3-9183-1a1fef236582,00000000-0000-0000-0000-000000000000,,PipingCmdtyProcurementDataOpt,,,,,,,REFDAT,,,False,
8f95ff12-ef5a-4961-9fd8-1a65ebb4a310,8f95ff12-ef5a-4961-9fd8-1a65ebb4a310,00000000-0000-0000-0000-000000000000,,hsStrutEndOrientation,,,,,,,UDP,May 25 2012  5:12AM,Jul 23 2013  7:17PM,False,INGRNET\sp3dadminuser1
34c1c842-e7bd-4737-b5f0-1a6a5972bab1,34c1c842-e7bd-4737-b5f0-1a6a5972bab1,00000000-0000-0000-0000-000000000000,,SMTemplateProcessEdgeService,,,,,,,UDP,Nov  5 2013  8:33PM,Nov  5 2013  8:33PM,False,INGRNET\sp3dadminuser1
b9e6da24-5821-406d-a6c1-1a78bf0a33ae,b9e6da24-5821-406d-a6c1-1a78bf0a33ae,00000000-0000-0000-0000-000000000000,,DrawingIssueReason,,,,,,,DRAWNG,,,False,
29dc4bb8-1f82-41f8-a535-1a9c36476ee0,29dc4bb8-1f82-41f8-a535-1a9c36476ee0,00000000-0000-0000-0000-000000000000,,CurveExtend_Context1Val,,,,,,,UDP,Aug 25 2011 10:23PM,Aug 25 2011 10:23PM,False,INGRNET\sp3dadminuser1
3267e85e-7353-4eeb-ab67-1aa79bb45b0f,3267e85e-7353-4eeb-ab67-1aa79bb45b0f,00000000-0000-0000-0000-000000000000,,Motor Design Letter,,,,,,,EF,,,False,
7bf1b0d6-abac-476d-becf-1ade7d279616,7bf1b0d6-abac-476d-becf-1ade7d279616,00000000-0000-0000-0000-000000000000,,StructContinuityType,,,,,,,STRUCT,,,False,
8d09c3df-d8f1-4a17-af4a-1af6db6cfdb7,8d09c3df-d8f1-4a17-af4a-1af6db6cfdb7,00000000-0000-0000-0000-000000000000,,Node_Type,,,,,,,STRUCT,,,False,
5c4a6142-f163-402a-a27e-1af8b01fcfd3,5c4a6142-f163-402a-a27e-1af8b01fcfd3,00000000-0000-0000-0000-000000000000,,TripClasses,,,,,,,EF,,,False,
230fc060-5069-4c74-a525-1b043846a7d6,230fc060-5069-4c74-a525-1b043846a7d6,00000000-0000-0000-0000-000000000000,,CmnAppFrameworkMessages,,,,,,,CMNAPP,,,False,
b00cfbee-b1e2-4fdc-884e-1b4aeb8634a6,b00cfbee-b1e2-4fdc-884e-1b4aeb8634a6,00000000-0000-0000-0000-000000000000,,ClassSocietyCol,,,,,,,UDP,Nov  5 2013  8:16PM,Nov  5 2013  8:16PM,False,INGRNET\sp3dadminuser1
f85e1226-51e5-413e-97b7-1b507a8d578b,f85e1226-51e5-413e-97b7-1b507a8d578b,00000000-0000-0000-0000-000000000000,59f06ef4-4ba6-4c68-b877-876be234251d,ValveManufacturerIndPractice,,,,ValveManufacturer,,,REFDAT,,,False,
8dc12079-d7b7-44e5-8d94-1b813784bbcf,8dc12079-d7b7-44e5-8d94-1b813784bbcf,00000000-0000-0000-0000-000000000000,,HandrailOrientation,,,,,,,REFDAT,,,False,
